"FERPA","Student ID","Last Name","First Name","Acad Plan","Acad Plan Descr","Term","Term Description","Career","Class Nbr","Subject","Catalog","Section","Class Description","Component","Class Type","Designation","Academic Level","Term Units","Class Units","Reason","Add Dt","Grade","Gender","Ethnic Grp","Facil ID","Mtg Start","Mtg End","Pat","Instructor ID","Instructor Name","Advisor ID","Advisor Name","Auto Enrol","Auto Enr 2","Comb Sect"
"N","000286065","Furman","Skiles","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1383","POLS","200","010","American Political System","DIS","E","GED4","Sophomore","11.000","3.00","Enrolled from Wait List","2020-05-03","B+","Male","WHITE","STEV3008","19:00:00","21:40:00","M","000026741","Bucy, Kelly A","001299888","Kooshesh, Ali A","","",""
"N","000321834","Casper","Tromp","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3815","CS","210","002","Introduction to Unix","LAB","E","","Senior","10.000","1.00","Enrolled","2020-04-23","B-","Male","WHITE","DARW0025","16:00:00","18:50:00","TH","002169692","Carrier, Matthew G","001299888","Kooshesh, Ali A","","",""
"N","000321834","Casper","Tromp","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3816","CS","215","003","Programming II","DIS","E","","Senior","10.000","4.00","Enrolled","2020-04-23","B-","Male","WHITE","DARW0029","14:45:00","16:00:00","MW","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","004","",""
"N","000321834","Casper","Tromp","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3817","CS","215","004","Programming II","LAB","N","","Senior","10.000","0.00","Enrolled","2020-04-23","","Male","WHITE","DARW0028","14:00:00","16:50:00","T","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000321834","Casper","Tromp","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2959","CS","242","001","Discrete Structures for CS","DIS","E","","Senior","10.000","4.00","Enrolled","2020-04-23","C+","Male","WHITE","SALZ2024","10:00:00","11:50:00","MW","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
"N","000321834","Casper","Tromp","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2609","CS","390","001","Computer Science Colloquium","LEC","E","","Senior","10.000","1.00","Enrolled","2020-04-23","NC","Male","WHITE","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2572","ASTR","231","001","Intro Observational Astronomy","DIS","E","GEB1","Junior","16.000","2.00","Enrolled from Wait List","2020-04-24","B+","Male","WHITE","DARW0308","17:00:00","17:50:00","W","004404262","Targett, Thomas A","003004643","Rivoire, Suzanne M","002","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2573","ASTR","231","002","Intro Observational Astronomy","LAB","N","GEB1","Junior","16.000","0.00","Enrolled from Wait List","2020-04-24","","Male","WHITE","DARW0308","18:00:00","20:40:00","W","004404262","Targett, Thomas A","003004643","Rivoire, Suzanne M","","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2845","ASTR","305","001","Frontiers in Astronomy","DIS","E","GEB3","Junior","16.000","3.00","Enrolled","2020-04-24","A-","Male","WHITE","DARW0037","10:45:00","12:00:00","TTH","004404262","Targett, Thomas A","003004643","Rivoire, Suzanne M","","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2451","EDEC","420","006","Child Dev Fam, Sch&Community","LEC","E","GEE","Junior","16.000","3.00","Enrolled","2020-04-24","A-","Male","WHITE","SALZ2022","13:00:00","15:40:00","TH","000014300","Pollack, Lisa B","003004643","Rivoire, Suzanne M","","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4500","MATH","161","006","Differential & Integral Calc I","DIS","E","GEB4","Junior","16.000","4.00","Enrolled","2020-07-29","B-","Male","WHITE","DARW0035","14:00:00","15:50:00","MW","004422683","Minor, Andre J","003004643","Rivoire, Suzanne M","","",""
"N","000335092","Celine","Pfeffer","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1408","POLS","315","002","Modern Political Ideologies","LEC","E","GED5","Junior","16.000","4.00","Enrolled from Wait List","2020-04-24","C+","Male","WHITE","STEV2091","18:00:00","21:40:00","M","000020449","Nelson, Catherine","003004643","Rivoire, Suzanne M","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4180","CALS","160A","003","Humanities Learning Community","LEC","E","GE01","Freshman","14.000","4.00","Enrolled","2020-06-05","D","Male","HISPA","CARS0068","14:00:00","15:50:00","M","001650823","Kim, Patricia","001299888","Kooshesh, Ali A","004","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4180","CALS","160A","003","Humanities Learning Community","LEC","E","GE01","Freshman","14.000","4.00","Enrolled","2020-06-05","D","Male","HISPA","CARS0068","14:00:00","15:50:00","M","003008504","Baker-Foley,Christina N","001299888","Kooshesh, Ali A","004","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4181","CALS","160A","004","Humanities Learning Community","DIS","N","GE01","Freshman","14.000","0.00","Enrolled","2020-06-05","","Male","HISPA","NICH0242","14:00:00","15:50:00","W","001650823","Kim, Patricia","001299888","Kooshesh, Ali A","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4181","CALS","160A","004","Humanities Learning Community","DIS","N","GE01","Freshman","14.000","0.00","Enrolled","2020-06-05","","Male","HISPA","NICH0242","14:00:00","15:50:00","W","003008504","Baker-Foley,Christina N","001299888","Kooshesh, Ali A","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2557","CS","115","001","Programming I","DIS","E","GEB3","Freshman","14.000","4.00","Enrolled","2020-06-06","B-","Male","HISPA","DARW0102","09:20:00","10:35:00","TTH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","002","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2558","CS","115","002","Programming I","LAB","N","GEB3","Freshman","14.000","0.00","Enrolled","2020-06-06","","Male","HISPA","DARW0025","16:00:00","18:50:00","T","002595754","Schettler, Matthew R","001299888","Kooshesh, Ali A","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2964","CS","115W","001","Programming I Workshop","SUP","E","","Freshman","14.000","1.00","Enrolled","2020-09-01","CR","Male","HISPA","DARW0028","14:00:00","15:50:00","TH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2884","MATH","161","005","Differential & Integral Calc I","DIS","E","GEB4","Freshman","14.000","4.00","Enrolled from Wait List","2020-07-23","F","Male","HISPA","DARW0030","18:00:00","19:50:00","MW","000019578","Silverman, Jeff W","001299888","Kooshesh, Ali A","","",""
"N","000345684","Virginie","Altenwerth","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2659","MATH","161W","001","Calculus I Workshop","SUP","E","","Freshman","14.000","1.00","Enrolled","2020-09-01","CR","Male","HISPA","CARS0030","17:00:00","17:50:00","MW","001693580","Kanaana, Izabela B","001299888","Kooshesh, Ali A","","",""
"N","000369919","Malachi","Effertz","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4404","AMCS","350","002","Ethics, Values&Multiculturalsm","LEC","E","GEC2","Junior","12.000","4.00","Enrolled","2020-05-03","C","Male","WHITE","ARTS0108","18:00:00","21:40:00","M","001976668","Kremer, Jurgen W","001299888","Kooshesh, Ali A","","",""
"N","000369919","Malachi","Effertz","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4314","CALS","374","001","Latino Literature","DIS","E","GEC2","Junior","12.000","4.00","Enrolled from Wait List","2020-07-29","B","Male","WHITE","COMMONS","12:00:00","13:50:00","MW","003279502","Wilkins, Nora B","001299888","Kooshesh, Ali A","","",""
"N","000369919","Malachi","Effertz","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4436","SOCI","326","003","Social Psychology","LEC","E","GED1","Junior","12.000","4.00","Enrolled","2020-05-22","C","Male","WHITE","CHALK HILL","08:00:00","11:40:00","M","004114206","Krause, Jerrald D","001299888","Kooshesh, Ali A","","",""
"N","000394608","Fermin","Von","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2510","CS","210","001","Introduction to Unix","LAB","E","","Freshman","12.000","1.00","Enrolled from Wait List","2020-05-02","D-","Male","HISPA","DARW0025","09:00:00","11:50:00","TH","004425101","Bornmann, Christopher B","001299888","Kooshesh, Ali A","","",""
"N","000394608","Fermin","Von","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3816","CS","215","003","Programming II","DIS","E","","Freshman","12.000","4.00","Enrolled","2020-05-02","D","Male","HISPA","DARW0029","14:45:00","16:00:00","MW","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","004","",""
"N","000394608","Fermin","Von","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3817","CS","215","004","Programming II","LAB","N","","Freshman","12.000","0.00","Enrolled","2020-05-02","","Male","HISPA","DARW0028","14:00:00","16:50:00","T","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000394608","Fermin","Von","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3563","GEOL","110","003","Natural Disasters","LEC","E","GEB3","Freshman","12.000","3.00","Enrolled from Wait List","2020-05-08","D+","Male","HISPA","DARW0102","19:00:00","20:15:00","TTH","003810773","Joyce, James M","001299888","Kooshesh, Ali A","","",""
"N","000394608","Fermin","Von","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2587","MATH","161","001","Differential & Integral Calc I","DIS","E","GEB4","Freshman","12.000","4.00","Enrolled from Wait List","2020-04-26","C","Male","HISPA","SALZ2014","08:00:00","09:50:00","MW","004086932","Hildebrand, Craig E","001299888","Kooshesh, Ali A","","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3096","CS","252","001","Intro to Computer Organization","DIS","E","","Junior","11.000","4.00","Enrolled","2020-04-24","A","Male","WHITE","STEV3049","10:30:00","11:45:00","MW","002225774","Lyle, Michael R","003004643","Rivoire, Suzanne M","002","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2960","CS","252","002","Intro to Computer Organization","LAB","N","","Junior","11.000","0.00","Enrolled","2020-04-24","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","003004643","Rivoire, Suzanne M","","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2773","CS","315","001","Data Structures","DIS","E","","Junior","11.000","4.00","Enrolled","2020-04-24","F","Male","WHITE","STEV3036","08:30:00","09:45:00","MW","000028054","Ravikumar, Balasubramanian","003004643","Rivoire, Suzanne M","002","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2774","CS","315","002","Data Structures","LAB","N","","Junior","11.000","0.00","Enrolled","2020-04-24","","Male","WHITE","DARW0028","17:00:00","19:50:00","M","000028054","Ravikumar, Balasubramanian","003004643","Rivoire, Suzanne M","","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4139","CS","355","001","Database Mgt System Design","DIS","E","","Junior","11.000","4.00","Enrolled","2020-04-24","A-","Male","WHITE","CARS0010","15:00:00","16:50:00","MW","001299888","Kooshesh, Ali A","003004643","Rivoire, Suzanne M","","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2531","GEOL","102","005","Our Dynamic Earth: Intro Geol","LEC","E","GEB1","Junior","11.000","3.00","Enrolled","2020-04-24","B","Male","WHITE","DARW0029","11:00:00","11:50:00","TTH","003759891","Wood, Kristen J","003004643","Rivoire, Suzanne M","006","",""
"N","000422919","Faye","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2532","GEOL","102","006","Our Dynamic Earth: Intro Geol","LAB","N","GEB1","Junior","11.000","0.00","Enrolled","2020-04-24","","Male","WHITE","DARW0022","13:00:00","15:50:00","T","003759891","Wood, Kristen J","003004643","Rivoire, Suzanne M","","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3026","CS","101","017","Intro Computers & Computing","DIS","E","GEB3","Sophomore","12.000","3.00","Enrolled","2020-04-25","B","Male","WHITE","IVES0101","11:00:00","12:50:00","T","000004745","Carter, Glenn J","001299888","Kooshesh, Ali A","018","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3027","CS","101","018","Intro Computers & Computing","ACT","N","GEB3","Sophomore","12.000","0.00","Enrolled","2020-04-25","","Male","WHITE","DARW0024","14:00:00","15:50:00","M","000004745","Carter, Glenn J","001299888","Kooshesh, Ali A","","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1718","GER","101","001","1st Semester-The Personal Wrld","DIS","E","GEC3","Sophomore","12.000","4.00","Enrolled from Wait List","2020-04-25","C-","Male","WHITE","STEV3030","17:00:00","18:50:00","TTH","001621118","Foley-Beining,Kathleen","001299888","Kooshesh, Ali A","","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1706","GER","101L","001","Language Laboratory","SUP","E","","Sophomore","12.000","1.00","Enrolled","2020-09-03","CR","Male","WHITE","","00:00:00","00:00:00","ARR","001621118","Foley-Beining,Kathleen","001299888","Kooshesh, Ali A","","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1069","HIST","251","001","History of U.S. to 1877","LEC","E","GED3","Sophomore","12.000","3.00","Enrolled","2020-04-25","B","Male","WHITE","STEV3008","09:20:00","10:35:00","MW","002723284","Kittelstrom, Amy M","001299888","Kooshesh, Ali A","","",""
"Y","000433826","Leland","Emard","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2765","SCI","150","001","Intro to Careers in Hlth Profs","LEC","E","","Sophomore","12.000","1.00","Enrolled","2020-08-26","NC","Male","WHITE","DARW0103","12:00:00","12:50:00","F","000018733","Pillai, Murali C","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3096","CS","252","001","Intro to Computer Organization","DIS","E","","Junior","16.000","4.00","Enrolled","2020-04-24","B+","Male","WHITE","STEV3049","10:30:00","11:45:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","002","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2960","CS","252","002","Intro to Computer Organization","LAB","N","","Junior","16.000","0.00","Enrolled","2020-04-24","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2773","CS","315","001","Data Structures","DIS","E","","Junior","16.000","4.00","Enrolled","2020-04-24","B-","Male","WHITE","STEV3036","08:30:00","09:45:00","MW","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","002","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2774","CS","315","002","Data Structures","LAB","N","","Junior","16.000","0.00","Enrolled","2020-04-24","","Male","WHITE","DARW0028","17:00:00","19:50:00","M","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2939","CS","375","001","Computer Graphics","DIS","E","","Junior","16.000","3.00","Enrolled","2020-04-24","C+","Male","WHITE","STEV3076","14:45:00","16:00:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2609","CS","390","001","Computer Science Colloquium","LEC","E","","Junior","16.000","1.00","Enrolled","2020-04-24","CR","Male","WHITE","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3838","ES","101B","003","Communication:Digital Age Lab","LAB","E","GEB3","Junior","16.000","1.00","Enrolled","2020-04-24","A","Male","WHITE","SALZ2003","17:30:00","20:20:00","W","001478287","Kujoory, Mohammad A","001299888","Kooshesh, Ali A","","",""
"N","000433917","Kiarra","Schroeder","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1399","WGS","350","002","Gender, Sexuality & Family","LEC","E","GEE","Junior","16.000","3.00","Enrolled","2020-04-24","B","Male","WHITE","CARS0020","13:00:00","15:40:00","F","000028288","Tung, Charlene","001299888","Kooshesh, Ali A","","",""
"N","000446067","Jarred","Boehm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3815","CS","210","002","Introduction to Unix","LAB","E","","Sophomore","15.000","1.00","Enrolled","2020-07-29","B","Male","HISPA","DARW0025","16:00:00","18:50:00","TH","002169692","Carrier, Matthew G","001299888","Kooshesh, Ali A","","",""
"N","000446067","Jarred","Boehm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3816","CS","215","003","Programming II","DIS","E","","Sophomore","15.000","4.00","Enrolled","2020-07-29","C+","Male","HISPA","DARW0029","14:45:00","16:00:00","MW","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","004","",""
